"Year","Month","Symbol","Volume","MonthlyReturns"
"2017","01","CNA",117575,0.00361449459949181
"2017","02","CNA",257763.157894737,0.0295318006524461
"2017","03","CNA",184186.956521739,0.03008388686327
"2017","04","CNA",189715.789473684,0.0246773873165844
"2017","05","CNA",188345.454545455,0.00751215566055663
"2017","06","CNA",143990.909090909,0.0690789831422165
"2017","07","CNA",211085,0.0656410412910657
"2017","08","CNA",229204.347826087,-0.0556304012936634
"2017","09","CNA",247255,0.0242559843742043
"2017","10","CNA",199877.272727273,0.0772139516042833
"2017","11","CNA",205319.047619048,0.0046185109009218
"2017","12","CNA",176855,-0.0244575543385657
"2018","01","CNA",186328.571428571,0.0209236687335543
"2018","02","CNA",343236.842105263,-0.0572377858725053
"2018","03","CNA",241533.333333333,-0.0334900676298142
"2018","04","CNA",195076.19047619,0.0224924142790732
"2018","05","CNA",243413.636363636,-0.0689655094208509
"2018","06","CNA",171847.619047619,-0.0276713335403891
"2018","07","CNA",218209.523809524,0.024080526855786
"2018","08","CNA",270386.956521739,-0.0401880569148281
"2018","09","CNA",184657.894736842,0.0167037856238763
"2018","10","CNA",220643.47826087,-0.0499452906414825
"2018","11","CNA",243757.142857143,0.0818538004263278
"2018","12","CNA",182215.789473684,-0.0590365888995232
"2019","01","CNA",242438.095238095,0.0387315747536345
"2019","02","CNA",363368.421052632,-0.0575664926845321
"2019","03","CNA",290433.333333333,0.00300780309454729
"2019","04","CNA",203319.047619048,0.068742871091739
"2019","05","CNA",182350,-0.0295705308102044
"2019","06","CNA",219365,0.0469306195132968
"2019","07","CNA",136450,0.0174208561746472
"2019","08","CNA",186986.363636364,-0.0158696665529188
"2019","09","CNA",144200,0.0449819410956687
"2019","10","CNA",193860.869565217,-0.0895431441098905
"2019","11","CNA",211945,-0.00267615815067834
"2019","12","CNA",225638.095238095,0.00201252571849708
"2015","01","CNP",3559145,-0.0228522652288233
"2015","02","CNP",4554073.68421053,-0.099610187174588
"2015","03","CNP",4021731.81818182,-0.0182780688495028
"2015","04","CNP",3305366.66666667,0.0274375046609021
"2015","05","CNP",3789460,-0.028612231462449
"2015","06","CNP",3808959.09090909,-0.0657830190172108
"2015","07","CNP",3558977.27272727,0.0162900396614241
"2015","08","CNP",4215414.28571429,-0.0372285060844816
"2015","09","CNP",3903328.57142857,-0.0311492963246254
"2015","10","CNP",4096145.45454545,0.0282704155017108
"2015","11","CNP",4243715,-0.0862532905621095
"2015","12","CNP",6151800,0.083185827961437
"2016","01","CNP",5623842.10526316,-0.026688439805492
"2016","02","CNP",5742270,0.0425292829234027
"2016","03","CNP",4635863.63636364,0.122920076150616
"2016","04","CNP",3464866.66666667,0.0253346407606418
"2016","05","CNP",3709909.52380952,0.0503496450019731
"2016","06","CNP",3594781.81818182,0.0652463057502624
"2016","07","CNP",4727350,-0.00333333015441895
"2016","08","CNP",5166730.43478261,-0.0606187607991057
"2016","09","CNP",3636114.28571429,0.0338228861640484
"2016","10","CNP",2752200,-0.0185105602087492
"2016","11","CNP",3753071.42857143,0.046491289857941
"2016","12","CNP",3875023.80952381,0.032690643727749
"2017","01","CNP",3012570,0.0637175216604833
"2017","02","CNP",2827915.78947368,0.0423502727632352
"2017","03","CNP",3222282.60869565,0.00915080537308222
"2017","04","CNP",2653668.42105263,0.0348204933785876
"2017","05","CNP",2770686.36363636,0.00280406315389614
"2017","06","CNP",2876677.27272727,-0.0429920106027515
"2017","07","CNP",2629895,0.0295836887552461
"2017","08","CNP",2840991.30434783,0.0507272180945202
"2017","09","CNP",3070890,-0.0138420574997983
"2017","10","CNP",2511954.54545455,0.0126669240270563
"2017","11","CNP",2530271.42857143,0.0145368595769051
"2017","12","CNP",2870980,-0.054981659644984
"2018","01","CNP",3965700,-0.00634697818412877
"2018","02","CNP",4276989.47368421,-0.0400993987181643
"2018","03","CNP",5905919.04761905,0.0129390163157639
"2018","04","CNP",5091766.66666667,-0.0755474351694627
"2018","05","CNP",5113713.63636364,0.0315830730150077
"2018","06","CNP",3741738.0952381,0.0604668953100609
"2018","07","CNP",3294504.76190476,0.0277878196753585
"2018","08","CNP",2540126.08695652,-0.0242274802598119
"2018","09","CNP",7981552.63157895,-0.00503782988070522
"2018","10","CNP",5658013.04347826,-0.0231464520245247
"2018","11","CNP",4696595.23809524,0.0370233243808231
"2018","12","CNP",5840384.21052632,0.00785431315804286
"2019","01","CNP",5439619.04761905,0.095288720427819
"2019","02","CNP",4658326.31578947,-0.025226412830559
"2019","03","CNP",4540285.71428571,0.0185800061257912
"2019","04","CNP",3930476.19047619,0.00977196187638874
"2019","05","CNP",5335050,-0.0825806279336253
"2019","06","CNP",4573370,0.00668068295151603
"2019","07","CNP",3881936.36363636,0.0132728284755235
"2019","08","CNP",4394027.27272727,-0.0455015403105737
"2019","09","CNP",4695445,0.0899241503464603
"2019","10","CNP",4449600,-0.0367793439074684
"2019","11","CNP",6380490,-0.155142768360084
"2019","12","CNP",5704785.71428571,0.110342062326967
"2015","01","COKE",20675,0.0853454760714027
"2015","02","COKE",17363.1578947368,0.0702275826309804
"2015","03","COKE",20250,0.0830539153140857
"2015","04","COKE",14476.1904761905,-0.000530670085700735
"2015","05","COKE",16805,0.0050442450869399
"2015","06","COKE",41554.5454545455,0.330192900679417
"2015","07","COKE",57718.1818181818,0.0723505139727958
"2015","08","COKE",46176.1904761905,-0.0479629893361786
"2015","09","COKE",54109.5238095238,0.253841731438775
"2015","10","COKE",49745.4545454545,0.0922018894448762
"2015","11","COKE",50230,-0.0830453481718026
"2015","12","COKE",40722.7272727273,-0.0576238125038556
"2016","01","COKE",48384.2105263158,-0.0362171980127038
"2016","02","COKE",57100,-0.00670831561526752
"2016","03","COKE",52804.5454545455,-0.0856227484509342
"2016","04","COKE",78861.9047619048,-0.00244115800612243
"2016","05","COKE",156290.476190476,-0.225073704060866
"2016","06","COKE",122431.818181818,0.194089078710147
"2016","07","COKE",98250,-0.0343120466312398
"2016","08","COKE",67369.5652173913,0.0554034069711054
"2016","09","COKE",69757.1428571429,-0.0142381859361074
"2016","10","COKE",69533.3333333333,-0.0463012988714305
"2016","11","COKE",52895.2380952381,0.144939810935725
"2016","12","COKE",33719.0476190476,0.105513706595498
"2017","01","COKE",21845,-0.055968741537707
"2017","02","COKE",20678.9473684211,0.0191306032716565
"2017","03","COKE",93495.652173913,0.197303396891666
"2017","04","COKE",34115.7894736842,0.0283467440868861
"2017","05","COKE",57872.7272727273,0.0749551818987231
"2017","06","COKE",33613.6363636364,0.00496175286189393
"2017","07","COKE",31400,0.0490234694808211
"2017","08","COKE",34460.8695652174,-0.110375277621752
"2017","09","COKE",33085,0.010112850316699
"2017","10","COKE",30422.7272727273,0.0454692818474798
"2017","11","COKE",64823.8095238095,-0.0436690501478119
"2017","12","COKE",60730,-0.00208619068668514
"2018","01","COKE",53809.5238095238,-0.0591841984552797
"2018","02","COKE",54010.5263157895,-0.0785601586335383
"2018","03","COKE",44461.9047619048,-0.0747012614319287
"2018","04","COKE",39133.3333333333,-0.0247871594642006
"2018","05","COKE",91204.5454545455,-0.243363595677157
"2018","06","COKE",53990.4761904762,0.0605917981226696
"2018","07","COKE",42028.5714285714,0.0739287343550274
"2018","08","COKE",80765.2173913044,0.168412370891209
"2018","09","COKE",40663.1578947368,0.0750177011314686
"2018","10","COKE",29947.8260869565,-0.0529404979213792
"2018","11","COKE",40666.6666666667,0.23107222534534
"2018","12","COKE",39536.8421052632,-0.165349137413894
"2019","01","COKE",28452.380952381,0.216597119806868
"2019","02","COKE",28936.8421052632,0.148563471293855
"2019","03","COKE",36838.0952380952,0.161260331894975
"2019","04","COKE",47833.3333333333,0.12924300435143
"2019","05","COKE",113200,-0.0708241980744153
"2019","06","COKE",55415,-0.00913880227932484
"2019","07","COKE",53913.6363636364,-0.0191144568778717
"2019","08","COKE",92318.1818181818,0.146765191808069
"2019","09","COKE",83005,-0.0972638711242647
"2019","10","COKE",40860.8695652174,-0.0971139310883408
"2019","11","COKE",44850,-0.0153082880656642
"2019","12","COKE",42923.8095238095,0.0514139174658572
"2015","01","CPB",1706810,0.0395454926924272
"2015","02","CPB",1970121.05263158,0.0185832628537321
"2015","03","CPB",1628645.45454545,-0.000858572985540595
"2015","04","CPB",1134471.42857143,-0.0395273938291063
"2015","05","CPB",1521820,0.0811899159572091
"2015","06","CPB",1438722.72727273,-0.0142738648020473
"2015","07","CPB",1098818.18181818,0.0348373514009346
"2015","08","CPB",1320666.66666667,-0.0267694110335028
"2015","09","CPB",1963390.47619048,0.0560533138700845
"2015","10","CPB",1653781.81818182,0.00217049348242271
"2015","11","CPB",1806690,0.0285489414609592
"2015","12","CPB",1909395.45454545,0.00593410315148457
"2016","01","CPB",2433200,0.0734538661539945
"2016","02","CPB",2227275,0.0946640696158922
"2016","03","CPB",1988645.45454545,0.0330364520733173
"2016","04","CPB",1714390.47619048,-0.0326070199279208
"2016","05","CPB",2452880.95238095,-0.0184734954879505
"2016","06","CPB",1896427.27272727,0.0983985325161219
"2016","07","CPB",1813890,-0.064031240037522
"2016","08","CPB",1428808.69565217,-0.0248915886569148
"2016","09","CPB",2413957.14285714,-0.0991436155589386
"2016","10","CPB",1932990.47619048,-0.00658136390000696
"2016","11","CPB",2469076.19047619,0.0469267432811942
"2016","12","CPB",1687280.95238095,0.0629284912895622
"2017","01","CPB",1451575,0.0291053131470855
"2017","02","CPB",2032257.89473684,-0.0462799467989798
"2017","03","CPB",1533891.30434783,-0.0355517582123331
"2017","04","CPB",1421378.94736842,0.0052410766642832
"2017","05","CPB",1749645.45454545,0.00191172416755858
"2017","06","CPB",1680672.72727273,-0.0954032932250846
"2017","07","CPB",1519450,0.0130393151539667
"2017","08","CPB",2055169.56521739,-0.125496892642884
"2017","09","CPB",3037775,0.0134198900789222
"2017","10","CPB",2478131.81818182,0.0117471003982375
"2017","11","CPB",2981090.47619048,0.040743093702641
"2017","12","CPB",2735575,-0.024137903552226
"2018","01","CPB",2241561.9047619,-0.032425719257949
"2018","02","CPB",3584084.21052632,-0.0751879711571186
"2018","03","CPB",3332795.23809524,0.00603953869543017
"2018","04","CPB",2344590.47619048,-0.0584161282330131
"2018","05","CPB",5731222.72727273,-0.175085816659545
"2018","06","CPB",7424561.9047619,0.205113009841556
"2018","07","CPB",3279714.28571429,0.00888013325657511
"2018","08","CPB",4911378.26086957,-0.0354523400695226
"2018","09","CPB",3012752.63157895,-0.0714828806156428
"2018","10","CPB",3750147.82608696,0.021293987347869
"2018","11","CPB",2628828.57142857,0.0478481936067467
"2018","12","CPB",2981263.15789474,-0.158418340908394
"2019","01","CPB",2791419.04761905,0.0739617612175394
"2019","02","CPB",3532884.21052632,0.0166525584957926
"2019","03","CPB",2221190.47619048,0.0585785836628654
"2019","04","CPB",1994585.71428571,0.0146865340389939
"2019","05","CPB",1717400,-0.0615145344506417
"2019","06","CPB",3410665,0.103552690149414
"2019","07","CPB",1496500,0.0316945462299996
"2019","08","CPB",2336640.90909091,0.0885341033842011
"2019","09","CPB",2635295,0.0426666259765625
"2019","10","CPB",1768056.52173913,-0.0130007847284621
"2019","11","CPB",1587090,0.00561430174526301
"2019","12","CPB",2348947.61904762,0.0611981638994479
"2015","01","CRS",510225,-0.208098544196544
"2015","02","CRS",364921.052631579,0.116499792926481
"2015","03","CRS",511895.454545455,-0.0821529625140259
"2015","04","CRS",612738.095238095,0.11239708878168
"2015","05","CRS",297105,-0.0557225398245574
"2015","06","CRS",465700,-0.0528893202581253
"2015","07","CRS",447931.818181818,-0.0294725796446257
"2015","08","CRS",392452.380952381,0.0388918233581814
"2015","09","CRS",542980.952380952,-0.236666654929137
"2015","10","CRS",605463.636363636,0.118911684954447
"2015","11","CRS",335615,0.0789551829777702
"2015","12","CRS",491122.727272727,-0.157762893311065
"2016","01","CRS",759852.631578947,-0.0829203895250709
"2016","02","CRS",836865,0.070605153757652
"2016","03","CRS",597927.272727273,0.151749674733515
"2016","04","CRS",478204.761904762,0.0344726941558904
"2016","05","CRS",381814.285714286,-0.0951708259363649
"2016","06","CRS",331395.454545455,0.0277777579343677
"2016","07","CRS",396095,0.191922248291959
"2016","08","CRS",255143.47826087,-0.0756688209096338
"2016","09","CRS",342361.904761905,0.137265703136632
"2016","10","CRS",420733.333333333,-0.233882649145562
"2016","11","CRS",434709.523809524,0.131603915440919
"2016","12","CRS",398204.761904762,0.0111824910836651
"2017","01","CRS",326340,0.106441871266775
"2017","02","CRS",399968.421052632,0.0134932760957174
"2017","03","CRS",353543.47826087,-0.0803748033987296
"2017","04","CRS",307347.368421053,0.0884718312214261
"2017","05","CRS",239863.636363636,-0.101724074104349
"2017","06","CRS",274486.363636364,0.0263229792251196
"2017","07","CRS",374475,0.0801496119567267
"2017","08","CRS",356795.652173913,0.00247337307361573
"2017","09","CRS",484890,0.185048118082626
"2017","10","CRS",458286.363636364,0.0366438097222919
"2017","11","CRS",276271.428571429,-0.00723037966924989
"2017","12","CRS",309960,0.0315598090968991
"2018","01","CRS",423304.761904762,0.0080407890550287
"2018","02","CRS",506763.157894737,-0.00894947248081923
"2018","03","CRS",441719.047619048,-0.133882997225845
"2018","04","CRS",500357.142857143,0.207162275859511
"2018","05","CRS",284945.454545455,0.125422465559392
"2018","06","CRS",366400,-0.122956274620279
"2018","07","CRS",234104.761904762,0.0418489780428144
"2018","08","CRS",218117.391304348,0.0894649930660547
"2018","09","CRS",194221.052631579,-0.0120663219054794
"2018","10","CRS",348578.260869565,-0.260220525089998
"2018","11","CRS",303742.857142857,-0.0121531477156428
"2018","12","CRS",412131.578947368,-0.173398349656482
"2019","01","CRS",330423.80952381,0.327155223574893
"2019","02","CRS",265184.210526316,-0.00677104752833679
"2019","03","CRS",241638.095238095,-0.0232211372918038
"2019","04","CRS",318371.428571429,0.0833151542410699
"2019","05","CRS",243113.636363636,-0.183410451610406
"2019","06","CRS",271475,0.182938804677443
"2019","07","CRS",219631.818181818,-0.0619008180291595
"2019","08","CRS",260759.090909091,0.0806487714614867
"2019","09","CRS",306755,0.0620888259798456
"2019","10","CRS",280739.130434783,-0.0511033565127021
"2019","11","CRS",168105,0.0724194044045201
"2019","12","CRS",279247.619047619,-0.0530721120738761
"2015","01","CSL",653395,-0.0037768979179007
"2015","02","CSL",393621.052631579,0.0378010635382746
"2015","03","CSL",353750,-0.00472765061619229
"2015","04","CSL",399661.904761905,0.041779152124926
"2015","05","CSL",259200,0.0274611557085898
"2015","06","CSL",241609.090909091,0.00978316899420273
"2015","07","CSL",352718.181818182,0.0113863299877641
"2015","08","CSL",334023.80952381,-0.00553036911094351
"2015","09","CSL",369780.952380952,-0.13227408240807
"2015","10","CSL",747827.272727273,-0.00434878994463583
"2015","11","CSL",584145,0.0166666315889907
"2015","12","CSL",414745.454545455,0.00271345959802027
"2016","01","CSL",496384.210526316,-0.056488916431594
"2016","02","CSL",559920,0.0774378983425121
"2016","03","CSL",398986.363636364,0.103593566531939
"2016","04","CSL",428552.380952381,0.0241206183505418
"2016","05","CSL",395080.952380952,0.0188419837114302
"2016","06","CSL",437550,0.0179156291255922
"2016","07","CSL",349530,-0.0226154370055521
"2016","08","CSL",280804.347826087,0.0151999194588854
"2016","09","CSL",292452.380952381,-0.0218386506026902
"2016","10","CSL",351100,0.0222287100134595
"2016","11","CSL",414309.523809524,0.0698140181340197
"2016","12","CSL",299671.428571429,-0.0167602503709272
"2017","01","CSL",356400,-0.0106990687766841
"2017","02","CSL",492510.526315789,-0.0532489920822394
"2017","03","CSL",447473.913043478,0.0301064909823219
"2017","04","CSL",512168.421052632,-0.0471760558189743
"2017","05","CSL",685990.909090909,-0.000591750260922397
"2017","06","CSL",759336.363636364,-0.0585216638509761
"2017","07","CSL",511860,0.0229559200941694
"2017","08","CSL",357443.47826087,-0.0297160980152472
"2017","09","CSL",392670,0.0591403350906696
"2017","10","CSL",396677.272727273,0.095124148254448
"2017","11","CSL",283595.238095238,0.0467995930433927
"2017","12","CSL",276385,-0.0114812532035228
"2018","01","CSL",388995.238095238,0.00492738716300178
"2018","02","CSL",640252.631578947,-0.0989405088253745
"2018","03","CSL",433371.428571429,0.0145758424508957
"2018","04","CSL",579576.190476191,0.0317977164867111
"2018","05","CSL",421595.454545455,-0.00315607497159953
"2018","06","CSL",433095.238095238,0.00856688866909505
"2018","07","CSL",460871.428571429,0.134151962947247
"2018","08","CSL",325682.608695652,0.032318473942176
"2018","09","CSL",456589.473684211,-0.0395078826850463
"2018","10","CSL",612469.565217391,-0.206978703466489
"2018","11","CSL",377852.380952381,0.0924526415130704
"2018","12","CSL",401700,-0.0473843836151083
"2019","01","CSL",356323.80952381,0.0717270886853389
"2019","02","CSL",436678.947368421,0.142485825636365
"2019","03","CSL",413652.380952381,-0.00373739907076109
"2019","04","CSL",450547.619047619,0.153319156754686
"2019","05","CSL",300763.636363636,-0.0573469149721179
"2019","06","CSL",389130,0.053259367140825
"2019","07","CSL",378081.818181818,0.0270636204874857
"2019","08","CSL",374172.727272727,0.00520074866571574
"2019","09","CSL",375045,0.00400101093683336
"2019","10","CSL",326539.130434783,0.0462416606897658
"2019","11","CSL",395320,0.0243645586851087
"2019","12","CSL",352700,0.0375689240342565
"2015","01","CUO",1230,0.055218438876766
"2015","02","CUO",12547.3684210526,-0.0419781235110834
"2015","03","CUO",2518.18181818182,0.0822329442845828
"2015","04","CUO",990.47619047619,-0.0199667552213799
"2015","05","CUO",580,-0.0407469898271502
"2015","06","CUO",536.363636363636,-0.0896755391944936
"2015","07","CUO",436.363636363636,-0.00194430888218744
"2015","08","CUO",261.904761904762,-0.0292207675592191
"2015","09","CUO",604.761904761905,0.0200669026463092
"2015","10","CUO",418.181818181818,-0.0918032536741162
"2015","11","CUO",305,0.0974728801886251
"2015","12","CUO",390.909090909091,-0.0164473686274399
"2016","01","CUO",1594.73684210526,-0.290969865103245
"2016","02","CUO",420,0.0716980422506497
"2016","03","CUO",886.363636363636,0.0299295918013556
"2016","04","CUO",1700,0.218803458235055
"2016","05","CUO",8371.42857142857,0.0673211797151738
"2016","06","CUO",3086.36363636364,0.0413929108664794
"2016","07","CUO",635,0.0668769363047859
"2016","08","CUO",11882.6086956522,0.383796560004783
"2016","09","CUO",3357.14285714286,0.0987179275042855
"2016","10","CUO",4666.66666666667,-0.146246536578215
"2016","11","CUO",6709.52380952381,0.102505691197921
"2016","12","CUO",3704.7619047619,-0.0103305781867105
"2017","01","CUO",4185,0.240500966097934
"2017","02","CUO",3973.68421052632,-0.0710198171667289
"2017","03","CUO",2300,-0.0615942296899681
"2017","04","CUO",3005.26315789474,-0.133204590980863
"2017","05","CUO",3031.81818181818,-0.0574610633268611
"2017","06","CUO",1022.72727272727,-0.0973534726274737
"2017","07","CUO",1570,0.167539203752863
"2017","08","CUO",3378.26086956522,-0.134529152584646
"2017","09","CUO",2435,-0.00310878074166809
"2017","10","CUO",2440.90909090909,0.000519762422078962
"2017","11","CUO",680.952380952381,0.00103898481889209
"2017","12","CUO",850,-0.0140114401323167
"2018","01","CUO",1757.14285714286,0.0184210727089329
"2018","02","CUO",836.842105263158,0.00258393984882965
"2018","03","CUO",271.428571428571,0.0154639768200113
"2018","04","CUO",828.571428571429,-0.0375635355232535
"2018","05","CUO",736.363636363636,-0.11550626226045
"2018","06","CUO",928.571428571429,-0.0399522992251183
"2018","07","CUO",857.142857142857,0.00931674627181467
"2018","08","CUO",6760.86956521739,0.0461538461538462
"2018","09","CUO",2184.21052631579,-0.0441176470588235
"2018","10","CUO",417.391304347826,-0.0203076876126803
"2018","11","CUO",971.428571428571,-0.246231159391206
"2018","12","CUO",1405.26315789474,-0.0991666316986084
"2019","01","CUO",1719.04761904762,0.379278378227925
"2019","02","CUO",7268.42105263158,0.291079825419393
"2019","03","CUO",1247.61904761905,0.00363634778307631
"2019","04","CUO",1409.52380952381,-0.042960659255518
"2019","05","CUO",1672.72727272727,-0.10708488733078
"2019","06","CUO",690,-0.0308903829080308
"2019","07","CUO",618.181818181818,-0.0475000143051147
"2019","08","CUO",740.909090909091,0.00196854902205201
"2019","09","CUO",410,-0.0137524578815715
"2019","10","CUO",1521.73913043478,-0.306108929741245
"2019","11","CUO",2095,-0.157894703219741
"2019","12","CUO",3314.28571428571,-0.106818186005285
"2015","01","CVR",44080,0.00257482859645419
"2015","02","CVR",30263.1578947368,0.0940610673645541
"2015","03","CVR",7768.18181818182,-0.0349179101370202
"2015","04","CVR",2828.57142857143,-0.0598966053485095
"2015","05","CVR",1560,-0.0232858768298163
"2015","06","CVR",1218.18181818182,-0.0728477055417571
"2015","07","CVR",813.636363636364,-0.065357140132359
"2015","08","CVR",976.190476190476,0.0416507508372255
"2015","09","CVR",585.714285714286,-0.0829053635328798
"2015","10","CVR",563.636363636364,0.0768000030517577
"2015","11","CVR",340,-0.0490341638589602
"2015","12","CVR",1922.72727272727,-0.0945312515716068
"2016","01","CVR",994.736842105263,0.0220017352099844
"2016","02","CVR",1555,0.0401012593573
"2016","03","CVR",886.363636363636,-0.00771098341783261
"2016","04","CVR",2238.09523809524,0.0102249485561956
"2016","05","CVR",1376.19047619048,0.0894736443809587
"2016","06","CVR",2772.72727272727,0.00334448729461978
"2016","07","CVR",2280,0.0307407379150391
"2016","08","CVR",2252.17391304348,-0.0147322978273839
"2016","09","CVR",1090.47619047619,0.0273522975168923
"2016","10","CVR",2228.57142857143,0.0773873020685694
"2016","11","CVR",9028.57142857143,0.126853388239835
"2016","12","CVR",5319.04761904762,0.216374197254422
"2017","01","CVR",6395,0.156730785983555
"2017","02","CVR",3157.89473684211,-0.0854114859015144
"2017","03","CVR",2004.34782608696,-0.0820267424070316
"2017","04","CVR",394.736842105263,0.0259900791436345
"2017","05","CVR",800,-0.0759952103232608
"2017","06","CVR",927.272727272727,-0.024804197959884
"2017","07","CVR",305,-0.0163319095200753
"2017","08","CVR",1095.65217391304,-0.252857933889867
"2017","09","CVR",1880,0.129326015970588
"2017","10","CVR",1736.36363636364,-0.0222580817437941
"2017","11","CVR",1438.09523809524,0.0161662744886799
"2017","12","CVR",1475,0.0324675332717781
"2018","01","CVR",2666.66666666667,0.00597485970490808
"2018","02","CVR",963.157894736842,0.0315723737451759
"2018","03","CVR",447.619047619048,-0.0548484686649207
"2018","04","CVR",723.809523809524,-0.0695735825308639
"2018","05","CVR",1195.45454545455,0.0992418716518704
"2018","06","CVR",1557.14285714286,0.0109717989233584
"2018","07","CVR",1090.47619047619,-0.0325581158778464
"2018","08","CVR",1108.69565217391,0.0198717601514045
"2018","09","CVR",778.947368421053,0.0213702172123651
"2018","10","CVR",886.95652173913,0.0289230346679688
"2018","11","CVR",2076.19047619048,-0.0654903922442091
"2018","12","CVR",842.105263157895,0.00800000000000001
"2019","01","CVR",1971.42857142857,-0.105396815708705
"2019","02","CVR",1352.63157894737,0.0415188099227612
"2019","03","CVR",1933.33333333333,-0.0381601643842062
"2019","04","CVR",861.904761904762,0.00956430967558863
"2019","05","CVR",4668.18181818182,0.0298245747884114
"2019","06","CVR",2555,-0.0293015536345453
"2019","07","CVR",1031.81818181818,-0.0905580886076924
"2019","08","CVR",1327.27272727273,0.0710150584108038
"2019","09","CVR",1865,-0.0461261508701084
"2019","10","CVR",895.652173913043,-0.0173781298226396
"2019","11","CVR",685,0.0188388991467237
"2019","12","CVR",1195.2380952381,-0.0264151231297907
"2015","01","CVS",4895310,0.0321767112206734
"2015","02","CVS",4692436.84210526,0.0581703226512487
"2015","03","CVS",4349472.72727273,-0.00635413155537912
"2015","04","CVS",4799223.80952381,-0.0379807984082722
"2015","05","CVS",4053020,0.0311209216376127
"2015","06","CVS",4454840.90909091,0.0244188324581787
"2015","07","CVS",3805013.63636364,0.072368460774705
"2015","08","CVS",5582690.47619048,-0.0895349834225001
"2015","09","CVS",4810300,-0.0578124812571335
"2015","10","CVS",5883595.45454545,0.0238390893691651
"2015","11","CVS",5583235,-0.0474792721134273
"2015","12","CVS",5286154.54545455,0.0391114937656112
"2016","01","CVS",5612678.94736842,-0.0120691453993157
"2016","02","CVS",5884265,0.00600478158240869
"2016","03","CVS",4054590.90909091,0.0675106031862085
"2016","04","CVS",3584585.71428571,-0.0311385640837125
"2016","05","CVS",5392066.66666667,-0.040298537828436
"2016","06","CVS",5824813.63636364,-0.00736131785316341
"2016","07","CVS",4232395,-0.0315437300026226
"2016","08","CVS",4667791.30434783,0.00733391173666154
"2016","09","CVS",5560219.04761905,-0.0472163125274411
"2016","10","CVS",6384485.71428571,-0.054949988841828
"2016","11","CVS",11397557.1428571,-0.0857312629641876
"2016","12","CVS",7499866.66666667,0.0262713524319897
"2017","01","CVS",6988185,-0.00126734379513971
"2017","02","CVS",7654752.63157895,0.0224591337050224
"2017","03","CVS",6332639.13043478,-0.0258128789251663
"2017","04","CVS",6271868.42105263,0.0501911139032643
"2017","05","CVS",6626450,-0.0680494959269178
"2017","06","CVS",6939863.63636364,0.0472471321997383
"2017","07","CVS",4555210,-0.00658710894018832
"2017","08","CVS",4891634.7826087,-0.0324034024445943
"2017","09","CVS",5205220,0.051461126782905
"2017","10","CVS",9530204.54545454,-0.157279893796426
"2017","11","CVS",8452452.38095238,0.11775864349296
"2017","12","CVS",11052190,-0.0535247853236741
"2018","01","CVS",8718676.19047619,0.0853793440193966
"2018","02","CVS",9343884.21052632,-0.13928070586392
"2018","03","CVS",8449642.85714286,-0.0815001328638773
"2018","04","CVS",8424328.57142857,0.122488391877889
"2018","05","CVS",9087145.45454546,-0.0922240050485329
"2018","06","CVS",9321109.52380952,0.0151443302368832
"2018","07","CVS",6445247.61904762,0.00792544131039219
"2018","08","CVS",6728282.60869565,0.160036958922898
"2018","09","CVS",8048210.52631579,0.046252039549955
"2018","10","CVS",7496643.47826087,-0.0804116073792681
"2018","11","CVS",9061090.47619048,0.107887796994657
"2018","12","CVS",11102368.4210526,-0.183042404785248
"2019","01","CVS",10314752.3809524,0.000457973294090142
"2019","02","CVS",13793373.6842105,-0.117772705740493
"2019","03","CVS",16223942.8571429,-0.0674390697284157
"2019","04","CVS",12614233.3333333,0.00834416392347515
"2019","05","CVS",10416831.8181818,-0.0369621569832774
"2019","06","CVS",8619240,0.040481244793215
"2019","07","CVS",7071504.54545455,0.0253256966582791
"2019","08","CVS",9430309.09090909,0.0903883897190936
"2019","09","CVS",6693425,0.0352922125820894
"2019","10","CVS",6163965.2173913,0.0526399193101101
"2019","11","CVS",8291805,0.133755043456177
"2019","12","CVS",5402838.0952381,-0.0130197392220733
"2015","01","CVX",10485590,-0.0892698782048302
"2015","02","CVX",7803578.94736842,0.0404759736202873
"2015","03","CVX",7741113.63636364,-0.0159354794092526
"2015","04","CVX",6192385.71428571,0.0579157363997036
"2015","05","CVX",6643580,-0.0725733633691231
"2015","06","CVX",7218645.45454545,-0.0633980464009405
"2015","07","CVX",8390163.63636364,-0.0828236525621068
"2015","08","CVX",13708066.6666667,-0.0846519576061603
"2015","09","CVX",11723276.1904762,-0.0260526073096177
"2015","10","CVX",10216050,0.152129822741342
"2015","11","CVX",8834960,0.00484157630616244
"2015","12","CVX",11884068.1818182,-0.0148926917969388
"2016","01","CVX",14741994.7368421,-0.0387949966572634
"2016","02","CVX",11745750,-0.0350410400893046
"2016","03","CVX",9762231.81818182,0.143336514076342
"2016","04","CVX",7413814.28571429,0.0710691684575884
"2016","05","CVX",6232166.66666667,-0.0115482511416278
"2016","06","CVX",6913486.36363636,0.0379208102084623
"2016","07","CVX",6713125,-0.0224172320239809
"2016","08","CVX",5768569.56521739,-0.01854021724864
"2016","09","CVX",7203247.61904762,0.0232650258032521
"2016","10","CVX",6602833.33333333,0.0177808187292299
"2016","11","CVX",8093471.42857143,0.0650119098672435
"2016","12","CVX",6405076.19047619,0.0550376436358702
"2017","01","CVX",6191615,-0.0539507106097332
"2017","02","CVX",6488505.26315789,0.0103278090852079
